name,address,latitude,longitude
지앤지병원,"서울특별시 강남구 영동대로 626, 2~10층 (삼성동, GNG병원빌딩)",37.5162595,127.0597063
참바로병원,"서울특별시 중구 다산로 258, 리마크빌 동대문 2,3층 (흥인동)",37.5657465,127.0166374
참튼튼병원,"서울특별시 동대문구 답십리로 261, (장안동)",37.5727378,127.0693818
참튼튼병원,"서울특별시 구로구 시흥대로 547, 금강빌딩 지하1,2~10층(구로동), 디지털로32가길 547, 금강빌딩 지하1,2~10층(구로동), 디지털로32가길 25, 티타운빌딩 B102,103,205,206,302 (구로동)",37.4821457,126.9004061
참포도나무병원,"서울특별시 서초구 바우뫼로35길 32, (양재동)",37.4799379,127.0387018
척바른병원,"서울특별시 서초구 방배로 151, 지하1층일부,2~5층 (방배동)",37.4871379,126.9936003
척편한병원,"서울특별시 관악구 신림로 318, 4,5층 (신림동, 청암두산위브)",37.4825924,126.9302485
청담병원,"서울특별시 강남구 삼성로147길 46, (청담동, 청담병원 지하1층, 1층일부, 2층~6층)",37.5207651,127.0456922
청담해리슨병원,"서울특별시 강남구 삼성로 646, 마디빌딩 B3~B1,2~9층 (삼성동)",37.5176901,127.0511821
청병원,"서울특별시 강동구 올림픽로 546, G.M.F.빌딩 (성내동)",37.5302703,127.1210362
청화병원,"서울특별시 동작구 장승배기로 108, (노량진동)",37.5070602,126.9402079
최원호병원,"서울특별시 은평구 서오릉로 45, 최원호병원 (녹번동)",37.6047776,126.9238665
코리아병원,"서울특별시 동대문구 장한로 143, (장안동)",37.5731957,127.0715342
트리니티병원,"서울특별시 강남구 봉은사로 535, (삼성동, 트리니티재활병원빌딩, 지하1,2층, 지상1~11층)",37.5142582,127.0586743
튼튼병원,"서울특별시 강남구 영동대로 713, B1~6층, 7층일부,8층 (청담동)",37.5213191,127.0557487
팔팔병원,"서울특별시 중랑구 동일로 679, (면목동, 88병원)",37.5909515,127.0796941
포그니병원,"서울특별시 구로구 경인로 393-7, 일이삼전자타운 2동 6,7층 (고척동)",37.4974484,126.8630394
포근한재활병원,"서울특별시 강북구 도봉로 266, (미아동)",37.6322981,127.0241779
포레스트병원,"서울특별시 종로구 율곡로 164, 지하1,2층,1층일부,2~8층 (원남동)",37.5757769,126.9967795
포미즈여성병원,"서울특별시 양천구 공항대로 610, (목동, 정종일산부인과)",37.5467929,126.8723522
핑크힐병원,"서울특별시 강서구 양천로 712, (염창동)",37.5493061,126.8748085
하나이비인후과병원,"서울특별시 강남구 역삼로 245, 지하2층일부 1층일부 2~7층 (역삼동)",37.4979277,127.0429904
하늘병원,"서울특별시 동대문구 천호대로 317, 하늘병원 (답십리동)",37.5651838,127.0556475
하병원,"서울특별시 강남구 강남대로132길 5, 지하1~2층,2~5층 (논현동)",37.5122681,127.0215552
학교법인대진교육재단 제인병원,"서울특별시 성동구 광나루로 243, (송정동)",37.5494673,127.0569539
한강수병원,"서울특별시 영등포구 영등포로 83, 한강수병원 (양평동1가)",37.5224111,126.8909362
한솔병원,"서울특별시 송파구 송파대로 445, 한솔병원 (석촌동)",37.5061156,127.1059179
햇빛병원,"서울특별시 강북구 도봉로 74, (미아동)",37.6157812,127.0302959
허리나은병원,"서울특별시 강동구 양재대로 1415, 지하4, 지상5층 (성내동)",37.5324777,127.1376388
혜민안과병원,"서울특별시 송파구 중대로 122, (가락동)",37.4938555,127.1219354
호산여성병원,"서울특별시 강남구 언주로 871, 호산병원 (신사동)",37.5285704,127.0333541
힘찬병원,"서울특별시 양천구 신목로 120, (목동, 힘찬병원)",37.5249722,126.8768282
강남구립행복요양병원,"서울특별시 강남구 헌릉로590길 60, (세곡동, 강남구립 행복요양병원)",37.4611634,127.1033786
강남센트럴요양병원,"서울특별시 송파구 송이로 156, 태정타워 (가락동)",37.4930599,127.1246503
강남수요양병원,"서울특별시 관악구 신림로64길 11, 지1층,2~11층 (신림동, 성재빌딩)",37.4851884,126.9304624
강남요양병원,"서울특별시 서초구 서초중앙로 197, (반포동)",37.4993952,127.0120817
강남효요양병원,"서울특별시 관악구 남부순환로 1704, (봉천동)",37.4830572,126.9394042
강동성모요양병원,"서울특별시 강동구 올림픽로80길 31, 로뎀빌딩 (천호동)",37.5434839,127.1271889
강동우리들요양병원,"서울특별시 강동구 구천면로 202, 행복타워빌딩 B2,2,3,4,6층 (천호동)",37.5401093,127.127112
강북연세요양병원,"서울특별시 서대문구 성산로 335, (연희동)",37.5661224,126.9276697
강북휴요양병원,"서울특별시 강북구 도봉로 161, 서울컨벤션웨딩홀 (미아동)",37.6231841,127.027052
경희늘푸른노인전문병원,"서울특별시 도봉구 시루봉로 137, (방학동)",37.6631956,127.0273968
굿모닝요양병원,"서울특별시 성동구 천호대로 436, 2~7층 (용답동)",37.5606946,127.0672271
그레이스힐 요양병원,"서울특별시 노원구 노원로 461, 대감프라자빌딩 3,4,5,6층 (상계동)",37.6574391,127.0656456
꿈의숲요양병원,"서울특별시 강북구 월계로 183, (번동)",37.6205782,127.0449372
남서울요양병원,"서울특별시 구로구 남부순환로 1291, 영진오피스 A동 2~7층 (가리봉동)",37.4788892,126.8943284
네이처요양병원,"서울특별시 강남구 헌릉로569길 21-40, 지하3~4층, 지하2층일부, 지하1층일부, 지상1층일부, 지상2~8층 (세곡동)",37.4664117,127.0997461
노블케어요양병원,"서울특별시 강남구 언주로 858, 1관, 2관동 (신사동)",37.5270089,127.0338629
노원솔요양병원,"서울특별시 노원구 덕릉로 690, 기업은행 2,3,4,5층 (중계동)",37.6591968,127.0756609
녹십자요양병원,"서울특별시 금천구 시흥대로 202, 3,4층 (시흥동, 대의빌딩)",37.4519765,126.9021321
다나움요양병원,"서울특별시 송파구 가락로 278, 지하1층~지상6층 (방이동)",37.5124782,127.1198479
대림요양병원,"서울특별시 영등포구 가마산로 381, (대림동, 한세빌딩)",37.5026221,126.8997825
대명요양병원,"서울특별시 영등포구 양평로 99, 지하2, 6~9층 (양평동4가, 대명빌딩)",37.536484,126.8960764
대한민국요양병원,"서울특별시 동대문구 장한로 200, (장안동, KS빌딩)",37.5782948,127.072484
더드림요양병원,"서울특별시 동대문구 한빛로 12, 지하1층 ~ 4층 (신설동)",37.5767633,127.0249048
더사랑요양병원,"서울특별시 송파구 마천로 227, 보은빌딩 (마천동)",37.5005435,127.14321
더서밋요양병원,"서울특별시 강서구 양천로 715, 지하3층~8층 (염창동)",37.5497887,126.8755495
더세인트요양병원,"서울특별시 구로구 경인로 218, 더세인트빌딩 B1.B중,3~15층 (오류동)",37.4962591,126.8451753
더조은요양병원,"서울특별시 노원구 화랑로 323, (월계동)",37.6149081,127.0636702
동부참사랑요양병원,"서울특별시 광진구 동일로 154, (화양동)",37.5457631,127.0663265
동서요양병원,"서울특별시 성북구 동소문로 306, (하월곡동)",37.6068963,127.0289356
로하스동서울요양병원,"서울특별시 중랑구 봉화산로 194, 신아타운 4,5층 (신내동)",37.6064552,127.0947162
로하스참사랑요양병원,"서울특별시 영등포구 경인로77길 6, (문래동2가)",37.5127119,126.8933557
마리아성모요양병원,"서울특별시 영등포구 영중로 122, (영등포동8가, 일이빌딩)",37.5271374,126.905982
마포요양병원,"서울특별시 마포구 성산로4길 33, 마포요양병원 지하1~5층 (성산동)",37.5640999,126.90874
메디움강남요양병원,"서울특별시 강남구 강남대로 276, (도곡동)",37.488047,127.0328796
보문효사랑요양병원,"서울특별시 성북구 보문로 46, (보문동7가)",37.5797389,127.0227418
북서울요양병원,"서울특별시 강북구 한천로 1002, 북서울요양병원 (번동)",37.6381372,127.0300388
사랑요양병원,"서울특별시 서대문구 수색로 131, (북가좌동)",37.5742173,126.9057006
새마음요양병원,"서울특별시 성북구 동소문로 215, (정릉동)",37.6013454,127.0214939
새미래요양병원,"서울특별시 강서구 국회대로 233, (화곡동)",37.5297134,126.86087
새빛요양병원,"서울특별시 강서구 화곡로61길 109, 2,3층 (등촌동)",37.5583057,126.8464748
서울브이아이피(VIP)요양병원,"서울특별시 구로구 경인로 297, 오류빌딩 (개봉동)",37.4979894,126.8535023
서울사랑요양병원,"서울특별시 도봉구 삼양로 574, 2~5층 (쌍문동)",37.6543516,127.0131844
서울삼성요양병원,"서울특별시 영등포구 선유로 51, 파인그라드빌딩 b1~8층 (문래동6가)",37.5185968,126.8887213
서울센트럴요양병원,"서울특별시 영등포구 경인로 767, (문래동3가)",37.5139634,126.898673
서울숲요양병원,"서울특별시 강동구 고덕로 295-60, 원케어메디컬타운 (고덕동)",37.5584496,127.1596603
서울스마트요양병원,"서울특별시 양천구 중앙로 181, 복합메디컬타운 3~8층 (신정동)",37.5128103,126.8556737
서울에이스요양병원,"서울특별시 동대문구 고산자로 379, (용두동)",37.5736477,127.0377202
서울은빛요양병원,"서울특별시 영등포구 양평로22사길 9, (양평동5가)",37.5408377,126.8950234
서울제일요양병원,"서울특별시 양천구 가로공원로 81, 지하1층~지상5층 (신월동)",37.5355894,126.8248617
서울중앙요양병원,"서울특별시 서대문구 충정로 71-5, (충정로2가)",37.5651933,126.9654392
서울현대요양병원,"서울특별시 강동구 올림픽로 684, 서울현대요양병원 (천호동)",37.5422847,127.1253106
서울효사랑요양병원,"서울특별시 성동구 동일로 93, (성수동2가)",37.5411448,127.0631075
서울힐링요양병원,"서울특별시 송파구 중대로 191, 서울힐링요양병원 (가락동)",37.4990602,127.1257253
서초프라임요양병원,"서울특별시 서초구 방배천로2길 22, (방배동)",37.4767244,126.9839391
선의요양병원,"서울특별시 노원구 동일로 1419, 9층~11층 (상계동)",37.6553187,127.0598676
성북서울요양병원,"서울특별시 성북구 종암로 31, (종암동)",37.5931073,127.03588
성북웰니스요양병원,"서울특별시 성북구 보문로 86, (보문동4가)",37.5830094,127.0209304
성신고려요양병원,"서울특별시 금천구 범안로 1191, (독산동)",37.4667514,126.8940784
송파그랜드요양병원,"서울특별시 송파구 마천로 238, 윤진프라자타워 (마천동)",37.4996465,127.1437825
송파온요양병원,"서울특별시 송파구 오금로 488, 삼원빌딩 (거여동)",37.4934675,127.1429318
스카이요양병원,"서울특별시 도봉구 방학로 177, (방학동)",37.6620294,127.0324445
시그니처요양병원,"서울특별시 송파구 마천로 164, (오금동)",37.5035471,127.137422
시온요양병원,"서울특별시 성동구 자동차시장1길 85, 지하1,지상3~5층 (용답동, JS빌딩)",37.5605143,127.0671622
신촌힐링요양병원,"서울특별시 서대문구 모래내로 330, 미도빌딩 (홍은동)",37.5797598,126.9337634
신화요양병원,"서울특별시 영등포구 영중로 100, (영등포동7가)",37.5251061,126.9056672
아미나요양병원,"서울특별시 종로구 경희궁길 26, 썬타워빌딩 지하1층, 지상2,3,4,5,6,7층 (신문로2가)",37.5722735,126.9709911
에스엠씨요양병원,"서울특별시 마포구 월드컵북로 165, 지하1층~5층 (성산동, SMC)",37.5668808,126.9098646
연세베스트요양병원,"서울특별시 영등포구 여의대방로 203, (신길동, 일이빌딩)",37.5053854,126.9220173
연세에덴요양병원,"서울특별시 은평구 통일로 669, (녹번동)",37.606152,126.9334089
오케이요양병원,"서울특별시 구로구 중앙로 64, 고척프라자 가동 4,5층/나동3,4층 (고척동)",37.5037585,126.8627487
은평요양병원,"서울특별시 은평구 통일로 935, (갈현동)",37.6265278,126.9195408
의료법인 미소들노인전문병원,"서울특별시 구로구 고척로21나길 88-41, (개봉동, 미소들병원)",37.5029058,126.841198
의료법인 부원의료재단 서초요양병원,"서울특별시 서초구 반포대로9길 42, (서초동)",37.4831324,127.0093677
의료법인 어울림의료재단 정성요양병원,"서울특별시 구로구 남부순환로107길 24, 정성요양병원 (가리봉동)",37.479529,126.8945968
의료법인 참예원의료재단 서초참요양병원,"서울특별시 서초구 양재대로 54, 지1,2층, 2~9층 (우면동, 서초참병원)",37.4597639,127.0253605
의료법인 행복나눔의료재단 사랑요양병원,"서울특별시 노원구 동일로243길 45, (상계동, 사랑요양병원)",37.6784546,127.0526264
의료법인에이치엠피의료재단녹십초요양병원,"서울특별시 동작구 시흥대로 634, (신대방동)",37.4883951,126.9066346
의료법인유라의료재단 온누리요양병원,"서울특별시 성북구 화랑로 271, (장위동)",37.6121831,127.0587577
의료법인참예원의료재단 성북참요양병원,"서울특별시 성북구 북악산로1길 71, (정릉동)",37.5976225,127.0051764
이우요양병원,"서울특별시 은평구 불광로13길 15, (불광동)",37.6172143,126.9321106
재단법인 제중의료복지재단 제중요양병원,"서울특별시 구로구 새말로 60, 제중요양병원 지하1,2/1~10층 (구로동)",37.5032176,126.8866331
참다운요양병원,"서울특별시 노원구 동일로 987, 지하1,1,3,4,6,8층 (공릉동)",37.6182595,127.0749403
참요양병원,"서울특별시 강서구 강서로 182, (화곡동)",37.5428714,126.839657
청담힐요양병원,"서울특별시 강남구 영동대로 713, 9~14층 (청담동)",37.5213191,127.0557487
