name,category,address,latitude,longitude,district_name
폴리이에스씨양천지점,academy,서울특별시 양천구 목동서로 49,37.5370777876659,126.880506963459,양천구
GS25고덕아르테온점,mart,서울특별시 강동구 고덕로 380,37.5564801104616,127.168132599741,강동구
노브랜드서대문,mart,서울특별시 서대문구 명물길 32,37.5580343792928,126.938442885078,서대문구
롯데리아응암,mart,서울특별시 은평구 은평로 136,37.6002639347127,126.923041279513,은평구
엠제이피플,academy,서울특별시 영등포구 대림로 178,37.4967124309509,126.899399896714,영등포구
오아시스청담,mart,서울특별시 강남구 학동로68길 7,37.5176132930154,127.046739610978,강남구
이마트24등촌,mart,서울특별시 강서구 양천로 626,37.5540562070789,126.867023806137,강서구
씨유한양사이버대점,mart,서울특별시 성동구 왕십리로 220,37.5571849148771,127.04752259543,성동구
메타비,academy,서울특별시 동작구 상도로 204,37.5049668770472,126.941325220417,동작구
잇올스파르타마포신촌독학재수학원,academy,서울특별시 마포구 신촌로 94,37.5549967198324,126.936000854347,마포구
세븐일레븐서대문북,convenience,서울특별시 서대문구 응암로 126,37.5835624969083,126.914250280325,서대문구
이마트24SMART성신여대운정,mart,서울특별시 강북구 도봉로76가길 55,37.6321988631632,127.027348121499,강북구
씨제이올리브영,mart,서울특별시 송파구 올림픽로 116-1,37.5113940278546,127.083631167607,송파구
코인워시송파시그니처롯데,laundry,서울특별시 송파구 거마로 33,37.4964494152932,127.145505485537,송파구
GS25망원,mart,서울특별시 마포구 마포나루길 435,37.5540134601544,126.896289935677,마포구
대치하이학원,academy,서울특별시 영등포구 당산로38길 7,37.5290402363967,126.89915285646,영등포구
올가홀푸드,mart,서울특별시 서초구 방배로 162,37.4885469199232,126.993690562682,서초구
이랜드리테일강서점,mart,서울특별시 강서구 강서로56길 17,37.5599338872035,126.840495275575,강서구
에스씨에이아카데미신촌,academy,서울특별시 마포구 양화로 176,37.5572517395621,126.924986894544,마포구
VIC마켓문화비,mart,서울특별시 금천구 두산로 71,37.470625007939,126.895670459788,금천구
이마트,mart,서울특별시 강동구 고덕로 276,37.5547042926158,127.155611773792,강동구
